precipitationLast6Hours,visibility,barometricPressure,windDirection,relativeHumidity,heatIndex,rawMessage,timestamp,maxTemperatureLast24Hours,elevation,temperature,minTemperatureLast24Hours,precipitationLastHour,precipitationLast3Hours,dewpoint,windChill,windGust,seaLevelPressure,windSpeed,textDescription
0,8050,101860,0,92.966926628606,,KNYC 022351Z AUTO 00000KT 5SM BR OVC006 12/11 A3008 RMK AO2 CIG 005V009 SLP178 60000 T01170106 10122 20117 53009 $,2022-05-02T23:51:00+00:00,,27,11.7,,,,10.6,,,101780,0,Fog/Mist
,16090,101460,0,71.830365829443,,KTEB 060951Z 00000KT 10SM BKN120 14/09 A2996 RMK AO2 SLP144 T01390089,2022-05-06T09:51:00+00:00,,3,13.9,,,,8.9,,,101440,0,Mostly Cloudy
,16090,102000,210,63.101629529279,,,2022-05-01T01:51:00+00:00,,7,10,,,,3.3,,,101980,18.36,
,12870,101690,30,83.831702542696,,KEWR 022251Z 03006KT 8SM BKN006 OVC010 14/12 A3003 RMK AO2 SLP169 T01440117 $,2022-05-02T22:51:00+00:00,,9,14.4,,,,11.7,,,101690,11.16,Cloudy
,16090,101800,,9.5808701150723,,KEWR 291651Z 32018G30KT 10SM FEW250 16/M16 A3006 RMK AO2 PK WND 33030/1643 SLP179 T01611161,2022-04-29T16:51:00+00:00,,9,16.1,,,,-16.1,,55.44,101790,,Mostly Clear
,16090,101690,220,48.02964410285,,KLGA 060351Z 22006KT 10SM BKN190 BKN250 17/06 A3003 RMK AO2 SLP167 T01720061,2022-05-06T03:51:00+00:00,,9,17.2,,,,6.1,,,101670,11.16,Mostly Cloudy
,16090,101690,350,12.295918960441,,KJFK 292351Z 35016KT 10SM CLR 14/M14 A3003 RMK AO2 PK WND 35026/2323 SLP167 T01441144 10172 20144 53013,2022-04-29T23:51:00+00:00,,7,14.4,,,,-14.4,,,101670,29.52,Clear
,16090,102100,,63.994810864366,,KLGA 032051Z 05013KT 10SM SCT027 BKN170 BKN250 14/07 A3015 RMK AO2 SLP210 T01390072 56005 $,2022-05-03T20:51:00+00:00,,9,13.9,,,,7.2,,,102100,,Mostly Cloudy
,2010,101830,80,92.993524010865,,KNYC 021534Z AUTO 08006KT 1 1/4SM BR OVC008 12/11 A3007 RMK AO2 T01220111 $,2022-05-02T15:34:00+00:00,,27,12.2,,,,11.1,,,,11.16,Fog/Mist
,16090,101800,350,15.541625558016,,KTEB 300051Z 35010G16KT 10SM CLR 13/M13 A3006 RMK AO2 SLP179 T01281128,2022-04-30T00:51:00+00:00,,3,12.8,,,,-12.8,,,101790,18.36,Clear
,8050,101730,110,86.202442841334,,KLGA 040851Z 11006KT 5SM -RA BR BKN006 OVC011 10/08 A3004 RMK AO2 SLP171 P0006 60007 T01000078 58015 $,2022-05-04T08:51:00+00:00,,9,10,,0,0,7.8,,,101710,11.16,Light Rain and Fog/Mist
,16090,102130,180,49.10834796698,,KJFK 011551Z 18009KT 10SM BKN250 15/04 A3016 RMK AO2 SLP211 T01500044,2022-05-01T15:51:00+00:00,,7,15,,,,4.4,,,102110,16.56,Mostly Cloudy
,16090,102170,,82.880385175758,,KNYC 031044Z AUTO VRB04KT 10SM SCT014 11/08 A3017 RMK AO2 T01110083 $,2022-05-03T10:44:00+00:00,,27,11.1,,,,8.3,,,,7.56,Partly Cloudy
,16090,101560,80,31.463624188018,21.957105742687222,KTEB 052051Z 08007G16KT 10SM CLR 23/05 A2999 RMK AO2 PK WND 14027/2016 SLP156 T02280050 58019,2022-05-05T20:51:00+00:00,,3,22.8,,,,5,,,101560,12.96,Clear
,16090,101800,0,77.168206621341,,KTEB 020451Z 00000KT 10SM -RA OVC055 13/09 A3006 RMK AO2 SLP180 P0000 T01280089 402170056,2022-05-02T04:51:00+00:00,,3,12.8,,0,,8.9,,,101800,0,Light Rain
,16090,101690,360,72.237265552403,,KEWR 050751Z 36010KT 10SM FEW020 SCT035 OVC065 16/11 A3003 RMK AO2 SLP168 T01610111,2022-05-05T07:51:00+00:00,,9,16.1,,,,11.1,,,101680,18.36,Cloudy
,16090,,,,,KNYC 010751Z AUTO 00000KT 10SM CLR 09/03 A3012 RMK AO2 SLP192 T00890028 $,2022-05-01T07:51:00+00:00,,27,,,,,,,,,,Clear
,16090,101970,,69.541791158165,,KNYC 051151Z AUTO 10SM CLR 14/09 A3011 RMK AO2 SLP186 70003 T01440089 10150 20133 53016 $,2022-05-05T11:51:00+00:00,,27,14.4,,,,8.9,,,101860,,Clear
,16090,101830,300,37.177742788592,,,2022-05-05T16:51:00+00:00,,9,19.4,,,,4.4,,,101830,11.16,
,16090,101830,360,69.194009692531,,KJFK 051151Z 36014KT 10SM FEW049 FEW085 SCT250 15/09 A3007 RMK AO2 SLP184 70002 T01500094 10150 20128 51015,2022-05-05T11:51:00+00:00,,7,15,,,,9.4,,,101840,25.92,Partly Cloudy
,11270,101630,,79.654510078888,,KTEB 021002Z 28012KT 7SM TSRA OVC022 12/08 A3001 RMK AO2 LTG DSNT S AND SW RAB0955 TSB0956 TS FRQ LTG CGICCCCA P0001 T01170083,2022-05-02T10:02:00+00:00,,3,11.7,,0,,8.3,,,,,Thunderstorms and Rain
,16090,102030,110,89.181204957654,,KJFK 040231Z 11009KT 10SM OVC009 10/08 A3013 RMK AO2 T01000083,2022-05-04T02:31:00+00:00,,7,10,,,,8.3,,,,16.56,Cloudy
,16090,101830,190,48.18654073806,,KJFK 302251Z 19015KT 10SM FEW250 12/01 A3007 RMK AO2 SLP180 T01170011,2022-04-30T22:51:00+00:00,,7,11.7,,,,1.1,,,101800,27.72,Mostly Clear
,16090,101970,40,89.317597936371,,KNYC 030151Z AUTO 04005KT 10SM OVC021 12/10 A3011 RMK AO2 SLP187 T01170100 $,2022-05-03T01:51:00+00:00,,27,11.7,,,,10,,,101870,9.36,Cloudy
,16090,101900,,23.701901759228,,KNYC 302351Z AUTO VRB03KT 10SM CLR 14/M06 A3009 RMK AO2 SLP181 T01441061 10200 20144 53011 $,2022-04-30T23:51:00+00:00,,27,14.4,,,,-6.1,,,101810,5.4,Clear
,16090,101930,170,54.98026300121,,KJFK 012151Z 17009KT 10SM FEW140 SCT200 OVC220 14/05 A3010 RMK AO2 SLP194 T01390050,2022-05-01T21:51:00+00:00,,7,13.9,,,,5,,,101940,16.56,Cloudy
,3220,101730,70,89.954432820851,,KTEB 021551Z 07004KT 2SM R06/3500VP6000FT BR OVC008 12/11 A3004 RMK AO2 SLP172 T01220106,2022-05-02T15:51:00+00:00,,3,12.2,,,,10.6,,,101720,7.56,Fog/Mist
,16090,102100,130,59.870523930267,,KTEB 031851Z 13008G16KT 10SM CLR 16/08 A3015 RMK AO2 SLP208 T01610083,2022-05-03T18:51:00+00:00,,3,16.1,,,,8.3,,,102080,14.76,Clear
,16090,101590,300,8.6023533398105,,KEWR 292151Z 30014G25KT 10SM CLR 18/M16 A3000 RMK AO2 PK WND 31032/2100 SLP160 T01781161,2022-04-29T21:51:00+00:00,,9,17.8,,,,-16.1,,46.44,101600,25.92,Clear
,16090,102000,330,89.269748995158,,KJFK 030451Z 33007KT 10SM BKN011 11/09 A3012 RMK AO2 SLP197 T01110094 401280100,2022-05-03T04:51:00+00:00,,7,11.1,,,,9.4,,,101970,12.96,Mostly Cloudy
,16090,101830,50,89.269748995158,,KLGA 030051Z 05006KT 10SM OVC008 11/09 A3007 RMK AO2 DZE13 SLP182 P0000 T01110094,2022-05-03T00:51:00+00:00,,9,11.1,,0,,9.4,,,101820,11.16,Cloudy
,1610,,,,,KNYC 021551Z AUTO 06006KT 1SM -RA BR OVC006 12/11 A3007 RMK AO2 RAB35 SLP173 P0000 T01220111 $,2022-05-02T15:51:00+00:00,,27,,,0,,,,,,,Light Rain and Fog/Mist
,16090,101630,0,61.814618307198,,KNYC 060651Z AUTO 00000KT 10SM CLR 16/08 A3001 RMK AO2 SLP153 T01560083 $,2022-05-06T06:51:00+00:00,,27,15.6,,,,8.3,,,101530,0,Clear
,16090,101860,150,66.669484989857,,KEWR 020151Z 15004KT 10SM FEW070 BKN110 OVC180 14/08 A3008 RMK AO2 SLP184 T01390078,2022-05-02T01:51:00+00:00,,9,13.9,,,,7.8,,,101840,7.56,Cloudy
,9660,101970,140,82.818647556175,,KLGA 040351Z 14006KT 6SM -DZ OVC008 11/08 A3011 RMK AO2 DZB45 SLP196 P0000 T01060078 $,2022-05-04T03:51:00+00:00,,9,10.6,,0,,7.8,,,101960,11.16,Light Drizzle
0,16090,101800,140,71.62381165163,,KLGA 020551Z 14005KT 10SM BKN060 OVC100 13/08 A3006 RMK AO2 SLP180 60000 T01280078 10161 20122 58004 $,2022-05-02T05:51:00+00:00,,9,12.8,,,,7.8,,,101800,9.36,Cloudy
,16090,101760,180,50.173525935185,,KJFK 051951Z 18009KT 10SM FEW055 FEW210 BKN250 19/08 A3005 RMK AO2 SLP175 T01890083,2022-05-05T19:51:00+00:00,,7,18.9,,,,8.3,,,101750,16.56,Mostly Cloudy
,16090,101590,0,74.8764630203,,,2022-05-06T10:51:00+00:00,,27,14.4,,,,10,,,101480,0,Cloudy
,16090,102170,40,59.604608806527,,KLGA 031751Z 04012KT 10SM FEW023 BKN250 15/07 A3017 RMK AO2 SLP215 T01500072 10156 20122 55003 $,2022-05-03T17:51:00+00:00,,9,15,,,,7.2,,,102150,22.32,Mostly Cloudy
,16090,101860,120,64.545340236686,,,2022-05-02T03:51:00+00:00,,9,14.4,,0,,7.8,,,101840,7.56,
,16090,102000,,85.795186713907,,,2022-05-03T03:51:00+00:00,,27,11.7,,,,9.4,,,101900,5.4,Mostly Clear
,4020,,,,,KEWR 021514Z 07004KT 2 1/2SM -DZ OVC008 14/11 A3004 RMK AO2 RAB07E14DZB14 P0000 T01390111 $,2022-05-02T15:14:00+00:00,,9,,,0,,,,,,,Light Drizzle
,16090,102130,40,68.750377788705,,KLGA 032151Z 04010KT 10SM BKN025 BKN170 OVC250 13/07 A3016 RMK AO2 SLP211 T01280072 $,2022-05-03T21:51:00+00:00,,9,12.8,,,,7.2,,,102110,18.36,Cloudy
,16090,102030,330,25.672111279549,,KLGA 300451Z 33012KT 10SM CLR 11/M08 A3013 RMK AO2 SLP203 T01061083 401670056,2022-04-30T04:51:00+00:00,,9,10.6,,,,-8.3,,,102030,22.32,Clear
0,11270,101860,100,89.22963410269,,KEWR 040551Z 10005KT 7SM -DZ BKN006 OVC012 11/09 A3008 RMK AO2 SLP186 P0000 60000 T01060089 10128 20106 56013,2022-05-04T05:51:00+00:00,,9,10.6,,0,,8.9,,,101860,9.36,Light Drizzle
,16090,101970,40,67.942265381454,,KLGA 010951Z 04003KT 10SM FEW180 FEW250 09/03 A3011 RMK AO2 SLP196 T00890033,2022-05-01T09:51:00+00:00,,9,8.9,,,,3.3,8.394346188881666,,101960,5.4,Mostly Clear
,16090,101730,160,23.852729906084,,KLGA 302251Z 16009KT 10SM FEW250 16/M05 A3004 RMK AO2 SLP172 T01561050,2022-04-30T22:51:00+00:00,,9,15.6,,,,-5,,,101720,16.56,Mostly Clear
,16090,101730,180,83.015085466252,,KJFK 060251Z 18007KT 10SM BKN190 BKN250 12/09 A3004 RMK AO2 SLP173 T01220094 53000,2022-05-06T02:51:00+00:00,,7,12.2,,,,9.4,,,101730,12.96,Mostly Cloudy
,16090,102030,0,26.61507912443,,,2022-05-01T01:51:00+00:00,,27,13.9,,,,-5,,,101920,0,
,16090,101930,360,82.954048467221,,KTEB 030551Z 36004KT 10SM OVC014 12/09 A3010 RMK AO2 SLP192 T01170089 10122 20117 53005,2022-05-03T05:51:00+00:00,,3,11.7,,,,8.9,,,101920,7.56,Cloudy
,16090,,,,,KTEB 020928Z 06003KT 10SM -RA BKN021 OVC028 12/08 A3002 RMK AO2 LTG DSNT W RAB21 P0000 T01170083,2022-05-02T09:28:00+00:00,,3,,,0,,,,,,,Light Rain
,16090,101800,360,77.340598238695,,KJFK 051051Z 36009KT 10SM FEW049 SCT080 SCT250 14/10 A3006 RMK AO2 SLP180 T01390100,2022-05-05T10:51:00+00:00,,7,13.9,,,,10,,,101800,16.56,Partly Cloudy
,16090,101830,20,74.978033950497,,KEWR 051051Z 02010KT 10SM FEW033 BKN042 BKN080 BKN250 15/11 A3007 RMK AO2 SLP181 T01500106,2022-05-05T10:51:00+00:00,,9,15,,,,10.6,,,101810,18.36,Mostly Cloudy
,16090,101930,150,82.880385175758,,,2022-05-02T03:51:00+00:00,,7,11.1,,0,,8.3,,,101920,9.36,
,16090,101930,,24.459086773046,,KNYC 012051Z AUTO VRB05G17KT 10SM CLR 18/M03 A3010 RMK AO2 SLP183 T01781028 56007 $,2022-05-01T20:51:00+00:00,,27,17.8,,,,-2.8,,31.68,101830,9.36,Clear
,16090,101860,20,86.531884394108,,KEWR 030151Z 02009KT 10SM BKN007 OVC017 13/11 A3008 RMK AO2 SLP185 T01330111 $,2022-05-03T01:51:00+00:00,,9,13.3,,,,11.1,,,101850,16.56,Cloudy
,3220,101860,0,96.731932441167,,KNYC 021142Z AUTO 00000KT 2SM -RA BR OVC012 11/11 A3008 RMK AO2 P0000 T01110106 $,2022-05-02T11:42:00+00:00,,27,11.1,,0,,10.6,,,,0,Light Rain and Fog/Mist
,16090,101730,100,76.898108532185,,KJFK 020851Z 10007KT 10SM -RA BKN023 OVC028 11/07 A3004 RMK AO2 RAB17 SLP170 P0002 60002 T01110072 56015,2022-05-02T08:51:00+00:00,,7,11.1,,0,0,7.2,,,101700,12.96,Light Rain
,11270,101690,50,82.880385175758,,KLGA 021051Z 05008KT 7SM -RA BKN015 BKN036 OVC110 11/08 A3003 RMK AO2 WSHFT 1019 LTG DSNT SE RAB08 TSB13E41 SLP170 CB DSNT E-DSNT S MOV E P0027 T01110083,2022-05-02T10:51:00+00:00,,9,11.1,,0.01,,8.3,,,101700,14.76,Light Rain
,16090,101560,50,80.202281999569,,,2022-05-05T03:34:00+00:00,,3,15.6,,0,,12.2,,,,5.4,Light Drizzle
,1610,101730,40,89.269748995158,,KLGA 021638Z 04010KT 1SM R04/3500VP6000FT -RA BR OVC006 11/09 A3004 RMK AO2 CIG 003V009 P0001 T01110094,2022-05-02T16:38:00+00:00,,9,11.1,,0,,9.4,,,,18.36,Light Rain and Fog/Mist
,16090,101660,,72.237265552403,,KEWR 050651Z 36012KT 10SM FEW020 BKN037 BKN060 16/11 A3002 RMK AO2 SLP166 T01610111,2022-05-05T06:51:00+00:00,,9,16.1,,,,11.1,,,101660,,Mostly Cloudy
,16090,102100,340,32.554017247018,,KTEB 301151Z 34006KT 10SM CLR 09/M07 A3015 RMK AO2 SLP210 T00891067 10089 20044 51010,2022-04-30T11:51:00+00:00,,3,8.9,,,,-6.7,7.13022896455,,102100,11.16,Clear
,16090,102030,330,26.402216264444,,KEWR 300751Z 33007KT 10SM CLR 09/M09 A3013 RMK AO2 SLP203 T00891094,2022-04-30T07:51:00+00:00,,9,8.9,,,,-9.4,6.851099974308333,,102030,12.96,Clear
,16090,101630,360,74.978033950497,,KJFK 050651Z 36014KT 10SM SCT038 OVC060 15/11 A3001 RMK AO2 SLP162 T01500106,2022-05-05T06:51:00+00:00,,7,15,,,,10.6,,,101620,25.92,Cloudy
,12870,101800,90,92.285708289197,,KJFK 021015Z COR 09006KT 8SM TS BKN012CB OVC022 11/09 A3006 RMK AO2 LTG DSNT SW-NW RAE14 TSB15 OCNL LTGIC SW-NW TS SW-NW MOV E P0000 T01060094,2022-05-02T10:15:00+00:00,,7,10.6,,0,,9.4,,,,11.16,Thunderstorms
,16090,101490,160,87.749358083507,,KJFK 061445Z 16008KT 10SM -RA BKN012 BKN075 OVC090 14/12 A2997 RMK AO2 RAE00B24 P0000,2022-05-06T14:45:00+00:00,,7,14,,0,,12,,,,14.76,Light Rain
,16090,101930,180,76.993951308353,,KJFK 020251Z 18010KT 10SM FEW060 OVC100 12/08 A3010 RMK AO2 SLP192 T01170078 53010,2022-05-02T02:51:00+00:00,,7,11.7,,,,7.8,,,101920,18.36,Cloudy
,16090,,,,,KNYC 3007851Z AUTO 30005KT 10SM CLR 07/M08 A3015 RMK AO2 SLP202 T00721083 56002 $,2022-04-30T09:01:00+00:00,,27,,,,,,,,,,Clear
,16090,101900,40,38.354294743103,,KLGA 051551Z 04005KT 10SM FEW040 SCT250 19/04 A3009 RMK AO2 SLP187 T01890044,2022-05-05T15:51:00+00:00,,9,18.9,,,,4.4,,,101870,9.36,Partly Cloudy
,16090,101930,360,19.537168947855,,KJFK 301651Z 36012G22KT 10SM CLR 17/M07 A3010 RMK AO2 SLP193 T01671067,2022-04-30T16:51:00+00:00,,7,16.7,,,,-6.7,,40.68,101930,22.32,Clear
,16090,101800,170,29.720474149632,,KTEB 012151Z 17009KT 10SM CLR 17/M01 A3006 RMK AO2 SLP180 T01671011,2022-05-01T21:51:00+00:00,,3,16.7,,,,-1.1,,,101800,16.56,Clear
,16090,101930,360,86.313549377715,,KLGA 030451Z 36004KT 10SM BKN013 11/09 A3010 RMK AO2 SLP193 T01110089 401390100,2022-05-03T04:51:00+00:00,,9,11.1,,,,8.9,,,101930,7.56,Mostly Cloudy
,16090,101830,240,25.229353721412,,KTEB 011851Z 24005KT 10SM CLR 21/00 A3007 RMK AO2 SLP182 T02060000,2022-05-01T18:51:00+00:00,,3,20.6,,,,0,,,101820,9.36,Clear
,16090,101860,180,32.484481613826,,KTEB 010051Z 18006KT 10SM CLR 13/M03 A3008 RMK AO2 SLP184 T01281033,2022-05-01T00:51:00+00:00,,3,12.8,,,,-3.3,,,101840,11.16,Clear
,16090,101900,180,71.62381165163,,,2022-05-02T03:51:00+00:00,,9,12.8,,0,,7.8,,,101870,11.16,
,16090,101460,0,66.579992947826,,KEWR 061051Z 00000KT 10SM BKN060 OVC085 16/09 A2996 RMK AO2 SLP146 T01560094,2022-05-06T10:51:00+00:00,,9,15.6,,,,9.4,,,101460,0,Cloudy
,9660,101690,50,81.750052187031,,KLGA 021049Z 05008KT 6SM -RA BKN015 BKN036 OVC110 11/08 A3003 RMK AO2 WSHFT 1019 LTG DSNT SE RAB08 TSB13E41 CB DSNT E-DSNT S MOV E P0027,2022-05-02T10:49:00+00:00,,9,11,,0.01,,8,,,,14.76,Light Rain
0,14480,101520,70,89.317597936371,,KEWR 041151Z 07005KT 9SM -RA BKN008 BKN025 OVC090 12/10 A2998 RMK AO2 SLP150 P0001 60012 70012 T01170100 10117 20106 56020,2022-05-04T11:51:00+00:00,,9,11.7,,0,,10,,,101500,9.36,Light Rain
,3220,101730,70,93.602371756764,,KTEB 021549Z 07005KT 2SM R06/4500VP6000FT BR OVC008 12/11 A3004 RMK AO2,2022-05-02T15:49:00+00:00,,3,12,,,,11,,,,9.36,Fog/Mist
0,2010,101660,50,89.317597936371,,KLGA 021751Z 05012KT 1 1/4SM -RA BR OVC003 12/10 A3002 RMK AO2 RAE19B48 SLP167 P0001 60003 T01170100 10128 20111 56006,2022-05-02T17:51:00+00:00,,9,11.7,,0,,10,,,101670,22.32,Light Rain and Fog/Mist
,16090,101690,290,10.525162386555,,KEWR 302151Z 29010KT 10SM FEW250 21/M11 A3003 RMK AO2 SLP167 T02111111,2022-04-30T21:51:00+00:00,,9,21.1,,,,-11.1,,,101670,18.36,Mostly Clear
0,11270,101520,90,96.074594670841,,KJFK 041151Z 09008KT 7SM -DZ OVC005 11/10 A2998 RMK AO2 RAE1055B11E23DZB49 SLP153 P0000 60002 70002 T01060100 10106 20094 58021,2022-05-04T11:51:00+00:00,,7,10.6,,0,,10,,,101530,14.76,Light Drizzle
,16090,102070,0,39.074949558917,,KTEB 300951Z 00000KT 10SM CLR 05/M08 A3014 RMK AO2 SLP205 T00501078,2022-04-30T09:51:00+00:00,,3,5,,,,-7.8,,,102050,0,Clear
,3220,101760,,92.966926628606,,KNYC 022051Z AUTO VRB04KT 2SM -RA BR OVC006 12/11 A3005 RMK AO2 RAB22E31B38 SLP169 P0000 60000 T01170106 53002 $,2022-05-02T20:51:00+00:00,,27,11.7,,0,0,10.6,,,101690,7.56,Light Rain and Fog/Mist
,3220,101690,70,89.954432820851,,KTEB 021651Z 07007KT 2SM -DZ BR OVC004 12/11 A3003 RMK AO2 RAB1552E47DZB48 SLP167 P0001 T01220106,2022-05-02T16:51:00+00:00,,3,12.2,,0,,10.6,,,101670,12.96,Light Drizzle and Fog/Mist
,16090,,,,,KNYC 051351Z AUTO VRB05KT 10SM CLR 17/08 A3014 RMK AO2 SLP196 T01670078 $,2022-05-05T13:51:00+00:00,,27,,,,,,,,,,Clear
,16090,101560,340,11.054182937526,,KJFK 292151Z 34016G23KT 10SM FEW250 17/M14 A2999 RMK AO2 PK WND 34032/2110 SLP156 T01671139,2022-04-29T21:51:00+00:00,,7,16.7,,,,-13.9,,42.48,101560,29.52,Mostly Clear
,9660,101660,0,92.934812010123,,KNYC 041451Z AUTO 00000KT 6SM BR OVC005 11/10 A3002 RMK AO2 RAE29 SLP158 P0001 60003 T01110100 51006 $,2022-05-04T14:51:00+00:00,,27,11.1,,0,0,10,,,101580,0,Fog/Mist
,16090,101690,,10.525162386555,,KEWR 302051Z 31012KT 10SM FEW250 21/M11 A3003 RMK AO2 SLP167 T02111111 56016,2022-04-30T20:51:00+00:00,,9,21.1,,,,-11.1,,,101670,,Mostly Clear
,16090,,,,,KJFK 020641Z 10004KT 10SM OVC029 12/08 A3006 RMK AO2 T01170078,2022-05-02T06:41:00+00:00,,7,,,,,,,,,,Cloudy
,4830,101690,0,89.181204957654,,KTEB 040951Z 00000KT 3SM -RA BR OVC012 10/08 A3003 RMK AO2 RAB0852 SLP169 P0004 T01000083,2022-05-04T09:51:00+00:00,,3,10,,0,,8.3,,,101690,0,Light Rain and Fog/Mist
,16090,101900,,20.730629662478,,KTEB 291451Z 33015G27KT 10SM CLR 11/M11 A3009 RMK AO2 PK WND 34028/1428 SLP188 T01111106 58012,2022-04-29T14:51:00+00:00,,3,11.1,,,,-10.6,,50.04,101880,,Clear
,4020,101730,80,96.107794274811,,KJFK 021651Z 08010KT 2 1/2SM -DZ BR OVC007 12/11 A3004 RMK AO2 SLP172 P0000 T01170111,2022-05-02T16:51:00+00:00,,7,11.7,,0,,11.1,,,101720,18.36,Light Drizzle and Fog/Mist
,16090,101760,160,33.956528453416,22.022198242950555,KEWR 051851Z 16004KT 10SM FEW060 BKN250 23/06 A3005 RMK AO2 SLP174 T02280061,2022-05-05T18:51:00+00:00,,9,22.8,,,,6.1,,,101740,7.56,Mostly Cloudy
,16090,101690,90,74.499044679056,,KTEB 020651Z 09005KT 10SM BKN026 OVC032 12/08 A3003 RMK AO2 SLP169 T01220078,2022-05-02T06:51:00+00:00,,3,12.2,,,,7.8,,,101690,9.36,Cloudy
,16090,101830,60,89.22963410269,,KLGA 030324Z 06005KT 10SM FEW015 FEW021 11/09 A3007 RMK AO2 T01060089,2022-05-03T03:24:00+00:00,,9,10.6,,,,8.9,,,,9.36,Mostly Clear
0.01,14480,101800,30,86.423356721086,,KEWR 021151Z 03003KT 9SM OVC012 12/10 A3006 RMK AO2 RAE49 SLP177 P0001 60020 70020 T01220100 10139 20117 53012,2022-05-02T11:51:00+00:00,,9,12.2,,0,,10,,,101770,5.4,Cloudy
,16090,102240,,57.870774670853,,KNYC 031751Z AUTO VRB05KT 10SM CLR 16/08 A3019 RMK AO2 SLP214 T01610078 10167 20122 58002 $,2022-05-03T17:51:00+00:00,,27,16.1,,,,7.8,,,102140,9.36,Clear
,16090,101660,,21.70309544818,,KTEB 302051Z 11011KT 10SM CLR 18/M04 A3002 RMK AO2 SLP164 T01781044 56015,2022-04-30T20:51:00+00:00,,3,17.8,,,,-4.4,,,101640,,Clear
,16090,101930,150,76.993951308353,,KTEB 040251Z 15007KT 10SM OVC019 12/08 A3010 RMK AO2 SLP193 T01170078 56003,2022-05-04T02:51:00+00:00,,3,11.7,,,,7.8,,,101930,12.96,Cloudy
,4830,,,,,KNYC 021826Z AUTO 05008KT 3SM BR OVC004 12/11 A3004 RMK AO2 T01170106 $,2022-05-02T18:26:00+00:00,,27,,,,,,,,,,Fog/Mist
,16090,,,,,KTEB 031224Z 01007KT 10SM FEW022 13/08 A3016 RMK AO2 T01280083,2022-05-03T12:24:00+00:00,,3,,,,,,,,,,Mostly Clear
,16090,101800,100,76.993951308353,,KJFK 020651Z 10004KT 10SM OVC027 12/08 A3006 RMK AO2 SLP177 T01170078,2022-05-02T06:51:00+00:00,,7,11.7,,,,7.8,,,101770,7.56,Cloudy
,16090,101660,110,73.905075949333,,KLGA 020951Z 11009KT 10SM OVC021 12/07 A3002 RMK AO2 LTG DSNT SW RAE0856B14E40 SLP166 P0001 T01170072 $,2022-05-02T09:51:00+00:00,,9,11.7,,0,,7.2,,,101660,16.56,Cloudy
,16090,101630,360,77.511150721711,,KTEB 050451Z 36006KT 10SM -DZ SCT024 OVC032 15/11 A3001 RMK AO2 SLP163 P0000 T01500111 402060100,2022-05-05T04:51:00+00:00,,3,15,,0,,11.1,,,101630,11.16,Light Drizzle
,16090,102130,,66.902625351419,,KTEB 031451Z VRB05KT 10SM FEW024 15/09 A3016 RMK AO2 SLP214 T01500089 51005,2022-05-03T14:51:00+00:00,,3,15,,,,8.9,,,102140,9.36,Mostly Clear
,16090,101660,340,77.603412846276,,KJFK 050451Z 34012KT 10SM OVC023 16/12 A3002 RMK AO2 SLP166 T01560117 401890094,2022-05-05T04:51:00+00:00,,7,15.6,,,,11.7,,,101660,22.32,Cloudy
,16090,102270,,62.095793682011,,KNYC 031551Z AUTO VRB05KT 10SM FEW022 15/08 A3020 RMK AO2 SLP218 T01500078 $,2022-05-03T15:51:00+00:00,,27,15,,,,7.8,,,102180,9.36,Mostly Clear
,16090,101930,340,96.056307711081,,,2022-05-03T03:51:00+00:00,,7,10,,,,9.4,,,101910,7.56,Mostly Clear
,16090,101760,90,89.954432820851,,KJFK 021351Z 09009KT 10SM FEW011 BKN018 OVC039 12/11 A3005 RMK AO2 RAE07 SLP177 P0000 T01220106,2022-05-02T13:51:00+00:00,,7,12.2,,0,,10.6,,,101770,16.56,Cloudy
,16090,101660,180,48.02964410285,,KLGA 060051Z 18006KT 10SM FEW150 BKN220 BKN260 17/06 A3002 RMK AO2 SLP164 T01720061,2022-05-06T00:51:00+00:00,,9,17.2,,,,6.1,,,101640,11.16,Mostly Cloudy
,16090,101900,,24.002317370366,,KTEB 011751Z COR 10SM CLR 19/M02 A3009 RMK AO2 SLP187 T01941017 10206 20100 58016,2022-05-01T17:51:00+00:00,,3,19.4,,,,-1.7,,,101870,,Clear
,9660,101560,50,89.22963410269,,KLGA 041451Z 05008KT 6SM BR BKN006 OVC010 11/09 A2999 RMK AO2 RAE47 SLP156 P0001 60003 T01060089 51004 $,2022-05-04T14:51:00+00:00,,9,10.6,,0,0,8.9,,,101560,14.76,Fog/Mist
,16090,102070,50,77.073390888716,,KNYC 032351Z AUTO 05004KT 10SM OVC023 12/08 A3014 RMK AO2 SLP199 T01220083 10167 20122 58011 $,2022-05-03T23:51:00+00:00,,27,12.2,,,,8.3,,,101990,7.56,Cloudy
,16090,101630,170,49.875731701621,,KTEB 060051Z 17007KT 10SM CLR 18/07 A3001 RMK AO2 SLP161 T01780072,2022-05-06T00:51:00+00:00,,3,17.8,,,,7.2,,,101610,12.96,Clear
,9660,,,,,KNYC 021251Z AUTO 07006KT 6SM BR OVC010 11/10 A3009 RMK AO2 RAE1159 SLP179 P0000 T01110100 $,2022-05-02T12:51:00+00:00,,27,,,0,,,,,,,Fog/Mist
,16090,101460,10,74.769652314474,,KTEB 050151Z 01003KT 10SM BKN075 17/12 A2996 RMK AO2 SLP146 T01670122,2022-05-05T01:51:00+00:00,,3,16.7,,,,12.2,,,101460,5.4,Mostly Cloudy
